2017;2020-11-25;BMW X5  II (E70) Рестайлинг 35i;bmw;x5;3.0 л / 306 л.с. / Бензин;автомат;полный;чёрный;2011;188 456 км;1 148 000 ₽
2018;2020-11-25;Kia Rio III Рестайлинг;kia;rio;1.4 л / 107 л.с. / Бензин;автомат;передний;белый;2017;62 635 км;570 000 ₽
2019;2020-11-25;Mazda CX-5 I;mazda;cx_5;2.5 л / 192 л.с. / Бензин;автомат;полный;чёрный;2013;119 704 км;1 279 000 ₽
2020;2020-11-25;Mercedes-Benz S-Класс Long V (W221) Рестайлинг 350 Long;mercedes;s_klasse;3.5 л / 306 л.с. / Бензин;автомат;полный;чёрный;2011;219 103 км;1 050 000 ₽
2021;2020-11-25;Hyundai Tucson III;hyundai;tucson;2.0 л / 150 л.с. / Бензин;автомат;полный;серый;2017;63 493 км;1 590 000 ₽
2022;2020-11-25;Skoda Yeti I Рестайлинг;skoda;yeti;1.4 л / 122 л.с. / Бензин;робот;передний;белый;2015;36 542 км;920 000 ₽
2023;2020-11-25;Dodge Caliber I;dodge;caliber;1.8 л / 150 л.с. / Бензин;механика;передний;синий;2007;153 059 км;420 000 ₽
2024;2020-11-25;Kia Carnival III;kia;carnival;2.2 л / 202 л.с. / Дизель;автомат;передний;чёрный;2017;17 000 км;2 150 000 ₽
2025;2020-11-25;Hyundai Matrix I Рестайлинг 2;hyundai;matrix;1.6 л / 103 л.с. / Бензин;автомат;передний;чёрный;2008;159 130 км;350 000 ₽
2026;2020-11-25;Mercedes-Benz SLR McLaren;mercedes;slr_klasse;5.4 л / 626 л.с. / Бензин;автомат;задний;чёрный;2005;28 600 км;72 000 000 ₽
2027;2020-11-25;SsangYong Actyon II;ssang_yong;actyon;2.0 л / 149 л.с. / Бензин;автомат;передний;чёрный;2013;147 075 км;598 000 ₽
2028;2020-11-25;Kia Ceed II;kia;ceed;1.6 л / 129 л.с. / Бензин;механика;передний;коричневый;2014;78 300 км;710 000 ₽
2029;2020-11-25;Toyota Camry VIII (XV70);toyota;camry;2.5 л / 181 л.с. / Бензин;автомат;передний;белый;2019;10 330 км;2 145 000 ₽
2030;2020-11-25;УАЗ Patriot I Рестайлинг;uaz;patriot;2.7 л / 128 л.с. / Бензин;механика;полный;зелёный;2013;89 000 км;379 000 ₽
2031;2020-11-25;Ford Focus III Рестайлинг;ford;focus;1.6 л / 125 л.с. / Бензин;робот;передний;белый;2017;54 037 км;810 000 ₽
2032;2020-11-25;Mazda CX-5 I Рестайлинг;mazda;cx_5;2.0 л / 150 л.с. / Бензин;автомат;полный;голубой;2015;109 900 км;1 499 000 ₽
2033;2020-11-25;Lexus ES  VI Рестайлинг 350;lexus;es;3.5 л / 249 л.с. / Бензин;автомат;передний;синий;2017;50 416 км;2 895 000 ₽
2034;2020-11-25;Chevrolet Epica I Рестайлинг;chevrolet;epica;2.0 л / 143 л.с. / Бензин;автомат;передний;белый;2011;164 095 км;420 000 ₽
2035;2020-11-25;Mercedes-Benz S-Класс Long V (W221) Рестайлинг 500 Long;mercedes;s_klasse;4.7 л / 435 л.с. / Бензин;автомат;полный;чёрный;2013;121 598 км;1 699 000 ₽
2036;2020-11-25;Volkswagen Tiguan I Рестайлинг;volkswagen;tiguan;2.0 л / 170 л.с. / Бензин;автомат;полный;бежевый;2012;84 986 км;1 049 000 ₽
2037;2020-11-25;Skoda Octavia III (A7);skoda;octavia;1.4 л / 150 л.с. / Бензин;робот;передний;белый;2016;71 000 км;820 000 ₽
2038;2020-11-25;Kia Optima IV;kia;optima;2.4 л / 188 л.с. / Бензин;автомат;передний;чёрный;2017;73 287 км;1 365 000 ₽
2039;2020-11-25;Infiniti FX  II (S51) Рестайлинг FX50;infiniti;fx;5.0 л / 400 л.с. / Бензин;автомат;полный;серебристый;2012;108 000 км;1 590 000 ₽
2040;2020-11-25;Mazda 6 III (GJ);mazda;6;2.5 л / 192 л.с. / Бензин;автомат;передний;белый;2014;74 000 км;1 099 000 ₽
2041;2020-11-25;Volvo XC60 I;volvo;xc60;2.4 л / 205 л.с. / Дизель;автомат;полный;чёрный;2011;122 366 км;1 129 000 ₽
2042;2020-11-25;Kia Sportage II Рестайлинг;kia;sportage;2.0 л / 141 л.с. / Бензин;механика;передний;серебристый;2010;163 246 км;570 000 ₽
2043;2020-11-25;Mercedes-Benz CLA  I (C117, X117) 200;mercedes;cla_klasse;1.6 л / 156 л.с. / Бензин;робот;передний;белый;2013;44 368 км;1 399 000 ₽
2044;2020-11-25;Renault Logan II Рестайлинг Stepway;renault;logan;1.6 л / 113 л.с. / Бензин;вариатор;передний;коричневый;2019;14 031 км;790 000 ₽
2045;2020-11-25;Hyundai Getz I Рестайлинг;hyundai;getz;1.4 л / 97 л.с. / Бензин;автомат;передний;синий;2008;47 000 км;395 000 ₽
2046;2020-11-25;BMW 7 серии Long VI (G11/G12) 730Ld xDrive;bmw;7er;3.0 л / 249 л.с. / Дизель;автомат;полный;чёрный;2017;143 424 км;3 112 000 ₽
2047;2020-11-25;Skoda Rapid I Рестайлинг;skoda;rapid;1.6 л / 90 л.с. / Бензин;механика;передний;коричневый;2017;51 000 км;699 000 ₽
2048;2020-11-25;Volkswagen Passat B8;volkswagen;passat;1.8 л / 180 л.с. / Бензин;робот;передний;чёрный;2015;40 543 км;1 648 000 ₽
2049;2020-11-25;LADA (ВАЗ) Priora I;vaz;2170;1.6 л / 98 л.с. / Бензин;механика;передний;красный;2011;147 843 км;189 000 ₽
2050;2020-11-25;Kia Ceed II;kia;ceed;1.6 л / 129 л.с. / Бензин;автомат;передний;белый;2015;71 999 км;835 000 ₽
2051;2020-11-25;Volkswagen Jetta VI Рестайлинг;volkswagen;jetta;1.4 л / 125 л.с. / Бензин;робот;передний;белый;2016;111 000 км;890 000 ₽
2052;2020-11-25;Nissan Terrano III (D10);nissan;terrano;2.0 л / 135 л.с. / Бензин;автомат;передний;серый;2015;45 000 км;868 000 ₽
2053;2020-11-25;Ford Kuga II Рестайлинг;ford;kuga;1.5 л / 150 л.с. / Бензин;автомат;полный;белый;2018;31 003 км;1 560 000 ₽
2054;2020-11-25;Volkswagen Tiguan I Рестайлинг;volkswagen;tiguan;2.0 л / 170 л.с. / Бензин;автомат;полный;синий;2013;119 532 км;919 000 ₽
2055;2020-11-25;Volkswagen Tiguan I;volkswagen;tiguan;2.0 л / 170 л.с. / Бензин;автомат;полный;чёрный;2011;68 007 км;
2056;2020-11-25;Skoda Fabia II Рестайлинг;skoda;fabia;1.6 л / 105 л.с. / Бензин;автомат;передний;серый;2012;50 220 км;648 000 ₽
2057;2020-11-25;Renault Logan I Рестайлинг;renault;logan;1.4 л / 75 л.с. / Бензин;механика;передний;синий;2011;354 715 км;180 000 ₽
2058;2020-11-25;Hyundai ix35 I Рестайлинг;hyundai;ix35;2.0 л / 150 л.с. / Бензин;автомат;полный;чёрный;2015;85 000 км;879 000 ₽
2059;2020-11-25;LADA (ВАЗ) 21099;vaz;21099;1.5 л / 78 л.с. / Бензин;механика;передний;синий;1998;157 000 км;83 000 ₽
2060;2020-11-25;Chery Tiggo (T11) I;chery;tiggo;2.4 л / 129 л.с. / Бензин;механика;передний;чёрный;2007;172 000 км;185 000 ₽
2061;2020-11-25;Kia Sorento III Prime Рестайлинг;kia;sorento;2.2 л / 200 л.с. / Дизель;автомат;полный;белый;2018;4 007 км;2 900 000 ₽
2062;2020-11-25;SsangYong Kyron I Рестайлинг;ssang_yong;kyron;2.3 л / 150 л.с. / Бензин;механика;полный;серебристый;2011;111 000 км;539 000 ₽
2063;2020-11-25;Kia Carens II (UN);kia;carens;1.6 л / 126 л.с. / Бензин;механика;передний;чёрный;2009;225 600 км;479 000 ₽
2064;2020-11-25;Hyundai Getz I Рестайлинг;hyundai;getz;1.4 л / 97 л.с. / Бензин;автомат;передний;серебристый;2009;65 885 км;425 000 ₽
2065;2020-11-25;Hyundai Santa Fe III;hyundai;santa_fe;2.4 л / 175 л.с. / Бензин;автомат;полный;красный;2013;89 405 км;1 350 000 ₽
2066;2020-11-25;Hyundai Creta I;hyundai;creta;1.6 л / 123 л.с. / Бензин;автомат;передний;бежевый;2020;3 000 км;1 309 000 ₽
2067;2020-11-25;Ford EcoSport I;ford;ecosport;1.6 л / 122 л.с. / Бензин;робот;передний;серебристый;2015;91 908 км;719 000 ₽
2068;2020-11-25;SsangYong Rexton I;ssang_yong;rexton;2.7 л / 163 л.с. / Дизель;автомат;полный;чёрный;2007;153 000 км;495 000 ₽
2069;2020-11-25;Volkswagen Jetta VI Рестайлинг;volkswagen;jetta;1.6 л / 110 л.с. / Бензин;автомат;передний;чёрный;2018;39 819 км;1 160 000 ₽
2070;2020-11-25;Mercedes-Benz S-Класс Long VI (W222, C217) Рестайлинг 560e Long;mercedes;s_klasse;3.0 л / 367 л.с. / Гибрид;автомат;задний;чёрный;2018;1 539 км;7 848 000 ₽
2071;2020-11-25;Mercedes-Benz GLS  II (X167) 400 d;mercedes;gls_klasse;2.9 л / 330 л.с. / Дизель;автомат;полный;чёрный;2020;72 км;9 598 000 ₽
2072;2020-11-25;Audi Q3 I (8U) Рестайлинг;audi;q3;2.0 л / 180 л.с. / Бензин;робот;полный;белый;2015;44 011 км;1 689 762 ₽
2073;2020-11-25;Nissan X-Trail II Рестайлинг;nissan;x_trail;2.0 л / 141 л.с. / Бензин;механика;полный;чёрный;2012;104 000 км;919 000 ₽
2074;2020-11-25;Chevrolet Cruze I Рестайлинг;chevrolet;cruze;1.8 л / 141 л.с. / Бензин;автомат;передний;белый;2013;94 205 км;599 000 ₽
2075;2020-11-25;Volkswagen Tiguan II;volkswagen;tiguan;2.0 л / 180 л.с. / Бензин;робот;полный;белый;2017;39 006 км;2 388 000 ₽
2076;2020-11-25;Kia Sorento II;kia;sorento;2.4 л / 175 л.с. / Бензин;механика;полный;серебристый;2012;119 000 км;929 000 ₽
2077;2020-11-25;Kia Carnival III;kia;carnival;2.2 л / 202 л.с. / Дизель;автомат;передний;чёрный;2017;17 000 км;2 150 000 ₽
2078;2020-11-25;LADA (ВАЗ) XRAY I Cross;vaz;xray;1.8 л / 122 л.с. / Бензин;механика;передний;серый;2019;4 000 км;849 000 ₽
2079;2020-11-25;Citroen C4 I Рестайлинг;citroen;c4;1.6 л / 120 л.с. / Бензин;автомат;передний;синий;2008;82 750 км;315 000 ₽
2080;2020-11-25;Skoda Fabia I Рестайлинг;skoda;fabia;1.4 л / 75 л.с. / Бензин;механика;передний;синий;2005;188 528 км;235 000 ₽
2081;2020-11-25;Mitsubishi Outlander III;mitsubishi;outlander;2.4 л / 167 л.с. / Бензин;вариатор;полный;серебристый;2013;176 250 км;948 000 ₽
2082;2020-11-25;Kia Sorento II;kia;sorento;2.4 л / 175 л.с. / Бензин;механика;полный;серебристый;2012;119 000 км;929 000 ₽
2083;2020-11-25;Nissan X-Trail II Рестайлинг;nissan;x_trail;2.0 л / 141 л.с. / Бензин;механика;полный;чёрный;2012;104 000 км;919 000 ₽
2084;2020-11-25;LADA (ВАЗ) XRAY I Cross;vaz;xray;1.8 л / 122 л.с. / Бензин;механика;передний;серый;2019;4 000 км;849 000 ₽
2085;2020-11-25;Mitsubishi Outlander III;mitsubishi;outlander;2.4 л / 167 л.с. / Бензин;вариатор;полный;серебристый;2013;176 250 км;948 000 ₽
2086;2020-11-25;Citroen C4 I Рестайлинг;citroen;c4;1.6 л / 120 л.с. / Бензин;автомат;передний;синий;2008;82 750 км;315 000 ₽
2087;2020-11-25;Skoda Fabia I Рестайлинг;skoda;fabia;1.4 л / 75 л.с. / Бензин;механика;передний;синий;2005;188 528 км;235 000 ₽
2088;2020-11-25;Hyundai Tucson I;hyundai;tucson;2.7 л / 173 л.с. / Бензин;автомат;полный;чёрный;2008;114 163 км;656 000 ₽
2089;2020-11-25;Renault Logan I Рестайлинг;renault;logan;1.6 л / 103 л.с. / Бензин;автомат;передний;белый;2015;78 212 км;410 000 ₽
2090;2020-11-25;LADA (ВАЗ) 2105;vaz;2105;1.5 л / 75 л.с. / Бензин;механика;задний;синий;2004;27 462 км;145 000 ₽
2091;2020-11-25;Mercedes-Benz SLR McLaren;mercedes;slr_klasse;5.4 л / 626 л.с. / Бензин;автомат;задний;чёрный;2005;28 600 км;72 000 000 ₽
2092;2020-11-25;Ford Focus III;ford;focus;2.0 л / 150 л.с. / Бензин;робот;передний;серый;2011;174 000 км;459 000 ₽
2093;2020-11-25;Renault Duster I;renault;duster;1.5 л / 90 л.с. / Дизель;механика;полный;белый;2012;148 654 км;530 300 ₽
2094;2020-11-25;Audi A6 III (C6);audi;a6;2.0 л / 170 л.с. / Бензин;вариатор;передний;серый;2007;114 900 км;459 000 ₽
2095;2020-11-25;Chevrolet Niva I;chevrolet;niva;1.7 л / 80 л.с. / Бензин;механика;полный;красный;2003;177 000 км;179 000 ₽
2096;2020-11-25;Chevrolet Cruze I Рестайлинг;chevrolet;cruze;1.8 л / 141 л.с. / Бензин;автомат;передний;белый;2013;109 000 км;599 000 ₽
2097;2020-11-25;Lexus NX  I 200;lexus;nx;2.0 л / 150 л.с. / Бензин;вариатор;полный;коричневый;2015;46 515 км;2 189 000 ₽
2098;2020-11-25;Mitsubishi L200 IV;mitsubishi;l200;2.5 л / 136 л.с. / Дизель;механика;полный;серый;2011;125 000 км;
2099;2020-11-25;MINI Hatch  III (F55/F56) Рестайлинг Cooper;mini;hatch;1.5 л / 136 л.с. / Бензин;робот;передний;красный;2019;15 000 км;1 410 000 ₽
2100;2020-11-25;Hyundai Santa Fe II;hyundai;santa_fe;2.7 л / 189 л.с. / Бензин;автомат;полный;бежевый;2008;207 165 км;725 000 ₽
2101;2020-11-25;Volkswagen Polo V Рестайлинг;volkswagen;polo;1.6 л / 105 л.с. / Бензин;механика;передний;белый;2015;101 400 км;520 000 ₽
2102;2020-11-25;Chevrolet Spark III;chevrolet;spark;1.2 л / 84 л.с. / Бензин;механика;передний;синий;2012;104 733 км;349 000 ₽
2103;2020-11-25;LADA (ВАЗ) 2121 (4x4) I Рестайлинг;vaz;2121;1.7 л / 83 л.с. / Бензин;механика;полный;коричневый;2017;112 729 км;440 000 ₽
2104;2020-11-25;Suzuki SX4 I (Classic);suzuki;sx4;1.6 л / 106 л.с. / Бензин;механика;передний;чёрный;2008;245 208 км;310 000 ₽
2105;2020-11-25;Nissan X-Trail II;nissan;x_trail;2.5 л / 169 л.с. / Бензин;вариатор;полный;серый;2007;118 000 км;675 000 ₽
2106;2020-11-25;Dodge Charger VI (LD) Рестайлинг SRT;dodge;charger;6.4 л / 492 л.с. / Бензин;автомат;задний;красный;2017;29 000 км;3 950 000 ₽
2107;2020-11-25;Citroen Berlingo I Рестайлинг;citroen;berlingo;1.9 л / 71 л.с. / Дизель;механика;передний;синий;2007;133 350 км;290 000 ₽
2108;2020-11-25;BMW X5  III (F15) 40d;bmw;x5;3.0 л / 313 л.с. / Дизель;автомат;полный;белый;2016;69 748 км;3 593 000 ₽
2109;2020-11-25;Audi Q5 I (8R) Рестайлинг;audi;q5;3.0 л / 245 л.с. / Дизель;робот;полный;белый;2015;87 000 км;1 965 000 ₽
2110;2020-11-25;Audi Q3 I (8U);audi;q3;2.0 л / 170 л.с. / Бензин;робот;полный;чёрный;2013;146 051 км;1 098 000 ₽
2111;2020-11-25;Kia Sorento II Рестайлинг;kia;sorento;2.4 л / 175 л.с. / Бензин;автомат;полный;бежевый;2013;140 000 км;1 118 000 ₽
2112;2020-11-25;Skoda Octavia III (A7);skoda;octavia;1.8 л / 180 л.с. / Бензин;робот;передний;белый;2016;4 км;1 600 000 ₽
2113;2020-11-25;Audi Q5 I (8R);audi;q5;2.0 л / 211 л.с. / Бензин;робот;полный;белый;2010;98 000 км;929 000 ₽
2114;2020-11-25;Mercedes-Benz S-Класс Long VI (W222, C217) Рестайлинг 350 d Long;mercedes;s_klasse;2.9 л / 249 л.с. / Дизель;автомат;полный;чёрный;2018;60 200 км;5 480 000 ₽
2115;2020-11-25;Hyundai Creta I;hyundai;creta;2.0 л / 149 л.с. / Бензин;автомат;полный;белый;2017;48 291 км;1 204 125 ₽
2116;2020-11-25;Ford Mondeo II;ford;mondeo;1.8 л / 115 л.с. / Бензин;механика;передний;зелёный;1998;315 000 км;55 000 ₽
2117;2020-11-25;Opel Astra H Рестайлинг;opel;astra;1.6 л / 115 л.с. / Бензин;механика;передний;синий;2010;82 241 км;337 000 ₽
2118;2020-11-25;Nissan Tiida I Рестайлинг;nissan;tiida;1.6 л / 110 л.с. / Бензин;механика;передний;серебристый;2012;126 238 км;463 000 ₽
2119;2020-11-25;Kia Rio III Рестайлинг;kia;rio;1.6 л / 123 л.с. / Бензин;автомат;передний;белый;2016;115 483 км;650 000 ₽
2120;2020-11-25;Toyota Camry VII (XV50) Рестайлинг;toyota;camry;2.0 л / 150 л.с. / Бензин;автомат;передний;чёрный;2015;154 043 км;1 224 000 ₽
2121;2020-11-25;Great Wall Hover H3 I;great_wall;hoverh3;2.0 л / 122 л.с. / Бензин;механика;полный;серебристый;2012;225 225 км;390 000 ₽
2122;2020-11-25;Renault Fluence I;renault;fluence;1.6 л / 106 л.с. / Бензин;механика;передний;чёрный;2013;206 141 км;390 000 ₽
2123;2020-11-25;Skoda Octavia III (A7);skoda;octavia;1.4 л / 140 л.с. / Бензин;робот;передний;чёрный;2013;136 556 км;609 000 ₽
2124;2020-11-25;Jaguar XF II;jaguar;xf;2.0 л / 240 л.с. / Бензин;автомат;задний;белый;2016;122 441 км;1 688 000 ₽
2125;2020-11-25;Mercedes-Benz GLE Coupe  I (C292) 350 d;mercedes;gle_klasse_coupe;3.0 л / 249 л.с. / Дизель;автомат;полный;чёрный;2018;34 246 км;5 000 000 ₽
2126;2020-11-25;Hyundai Elantra III (XD2) Рестайлинг;hyundai;elantra;1.6 л / 105 л.с. / Бензин;механика;передний;чёрный;2004;261 076 км;219 000 ₽
2127;2020-11-25;Skoda Octavia III (A7);skoda;octavia;1.2 л / 105 л.с. / Бензин;робот;передний;чёрный;2014;102 000 км;629 900 ₽
2128;2020-11-25;Hyundai ix35 I Рестайлинг;hyundai;ix35;2.0 л / 150 л.с. / Бензин;автомат;передний;серый;2014;116 065 км;989 000 ₽
2129;2020-11-25;Mercedes-Benz M-Класс  III (W166) 350 CDI;mercedes;m_klasse;3.0 л / 258 л.с. / Дизель;автомат;полный;чёрный;2012;159 129 км;1 550 000 ₽
2130;2020-11-25;BMW X3  II (F25) 28i xDrive;bmw;x3;2.0 л / 245 л.с. / Бензин;автомат;полный;чёрный;2013;194 710 км;1 249 000 ₽
2131;2020-11-25;Skoda Octavia II (A5) Рестайлинг;skoda;octavia;1.8 л / 152 л.с. / Бензин;механика;передний;серебристый;2011;99 700 км;656 637 ₽
2132;2020-11-25;Nissan Qashqai II;nissan;qashqai;2.0 л / 144 л.с. / Бензин;механика;передний;чёрный;2014;81 000 км;999 000 ₽
2133;2020-11-25;Chevrolet Express II;chevrolet;express;5.3 л / 314 л.с. / Бензин;автомат;полный;чёрный;2012;102 000 км;2 599 000 ₽
2134;2020-11-25;BMW X4  I (F26) 20d;bmw;x4;2.0 л / 190 л.с. / Дизель;автомат;полный;чёрный;2016;60 607 км;2 390 000 ₽
2135;2020-11-25;Nissan Pathfinder III Рестайлинг;nissan;pathfinder;3.0 л / 231 л.с. / Дизель;автомат;полный;белый;2011;151 000 км;1 115 000 ₽
2136;2020-11-25;Volkswagen Tiguan II;volkswagen;tiguan;1.4 л / 125 л.с. / Бензин;робот;передний;чёрный;2018;65 000 км;1 695 000 ₽
2137;2020-11-25;BMW X1  I (E84) 20i;bmw;x1;2.0 л / 184 л.с. / Бензин;автомат;полный;синий;2012;89 000 км;939 000 ₽
2138;2020-11-25;Renault Symbol ll;renault;clio_symbol;1.6 л / 102 л.с. / Бензин;механика;передний;голубой;2011;98 942 км;320 000 ₽
2139;2020-11-25;Dodge Caravan IV;dodge;caravan;2.4 л / 152 л.с. / Бензин;автомат;передний;золотистый;2004;158 149 км;324 000 ₽
2140;2020-11-25;Kia Sportage III;kia;sportage;2.0 л / 150 л.с. / Бензин;механика;полный;коричневый;2011;186 173 км;719 000 ₽
2141;2020-11-25;Datsun mi-DO;datsun;mi_do;1.6 л / 87 л.с. / Бензин;автомат;передний;чёрный;2016;60 250 км;399 000 ₽
2142;2020-11-25;Mitsubishi Outlander II Рестайлинг;mitsubishi;outlander;2.4 л / 170 л.с. / Бензин;вариатор;полный;серый;2011;122 700 км;
2143;2020-11-25;Citroen C4 I Рестайлинг;citroen;c4;1.6 л / 109 л.с. / Бензин;механика;передний;серый;2009;142 000 км;270 000 ₽
2144;2020-11-25;Renault Sandero II;renault;sandero;1.6 л / 102 л.с. / Бензин;автомат;передний;чёрный;2016;19 200 км;825 000 ₽
2145;2020-11-25;Volkswagen Golf IV;volkswagen;golf;1.4 л / 75 л.с. / Бензин;механика;передний;серебристый;2002;179 043 км;170 000 ₽
2146;2020-11-25;Mercedes-Benz G-Класс  II (W463) Рестайлинг 2 500;mercedes;g_klasse;5.5 л / 388 л.с. / Бензин;автомат;полный;чёрный;2011;111 203 км;2 949 000 ₽
2147;2020-11-25;Opel Insignia I Рестайлинг Country Tourer;opel;insignia;2.0 л / 163 л.с. / Дизель;автомат;полный;серый;2015;141 003 км;1 265 000 ₽
2148;2020-11-25;Opel Zafira A Рестайлинг;opel;zafira;2.0 л / 101 л.с. / Дизель;механика;передний;серый;2004;170 000 км;329 000 ₽
2149;2020-11-25;ТагАЗ Road Partner;tagaz;road_partner;2.3 л / 150 л.с. / Бензин;механика;полный;синий;2009;162 567 км;250 000 ₽
2150;2020-11-25;Volkswagen Polo V Рестайлинг;volkswagen;polo;1.4 л / 125 л.с. / Бензин;робот;передний;белый;2019;18 850 км;1 039 900 ₽
2151;2020-11-25;Hyundai Creta I;hyundai;creta;2.0 л / 149 л.с. / Бензин;автомат;полный;коричневый;2017;28 000 км;1 270 000 ₽
2152;2020-11-25;Cadillac SRX I;cadillac;srx;3.6 л / 255 л.с. / Бензин;автомат;полный;серебристый;2008;157 764 км;600 000 ₽
2153;2020-11-25;Renault Duster I;renault;duster;2.0 л / 135 л.с. / Бензин;автомат;передний;белый;2013;99 000 км;619 000 ₽
2154;2020-11-25;BMW 5 серии  VII (G30/G31) 520d xDrive;bmw;5er;2.0 л / 190 л.с. / Дизель;автомат;полный;чёрный;2018;47 843 км;2 905 000 ₽
2155;2020-11-25;Suzuki Grand Vitara III Рестайлинг;suzuki;grand_vitara;2.4 л / 169 л.с. / Бензин;автомат;полный;серый;2008;178 144 км;635 000 ₽
2156;2020-11-25;Mazda CX-5 I Рестайлинг;mazda;cx_5;2.5 л / 192 л.с. / Бензин;автомат;полный;чёрный;2016;110 728 км;1 690 000 ₽
2157;2020-11-25;Nissan Almera II (N16) Рестайлинг;nissan;almera;1.5 л / 98 л.с. / Бензин;механика;передний;серебристый;2005;159 680 км;259 000 ₽
2158;2020-11-25;Renault Sandero I;renault;sandero;1.6 л / 103 л.с. / Бензин;автомат;передний;белый;2010;103 341 км;364 000 ₽
2159;2020-11-25;Honda CR-V IV;honda;cr_v;2.0 л / 150 л.с. / Бензин;автомат;полный;серый;2013;152 495 км;1 349 000 ₽
2160;2020-11-25;Ford Mondeo II;ford;mondeo;1.8 л / 115 л.с. / Бензин;механика;передний;зелёный;1998;315 000 км;55 000 ₽
2161;2020-11-25;Kia Stinger I;kia;stinger;2.0 л / 247 л.с. / Бензин;автомат;полный;чёрный;2018;33 км;2 410 000 ₽
2162;2020-11-25;BMW X6  II (F16) 30d;bmw;x6;3.0 л / 249 л.с. / Дизель;автомат;полный;чёрный;2017;78 087 км;3 697 000 ₽
2163;2020-11-25;LADA (ВАЗ) 2121 (4x4) I Рестайлинг;vaz;2121;1.7 л / 83 л.с. / Бензин;механика;полный;зелёный;2016;68 955 км;435 000 ₽
2164;2020-11-25;Volkswagen Polo V Рестайлинг;volkswagen;polo;1.6 л / 105 л.с. / Бензин;автомат;передний;бежевый;2015;112 000 км;680 000 ₽
2165;2020-11-25;Hyundai ix35 I Рестайлинг;hyundai;ix35;2.0 л / 150 л.с. / Бензин;автомат;передний;серебристый;2014;68 144 км;965 000 ₽
2166;2020-11-25;Ford Kuga II;ford;kuga;1.6 л / 150 л.с. / Бензин;автомат;полный;чёрный;2013;86 000 км;865 000 ₽
2167;2020-11-25;Nissan Qashqai II;nissan;qashqai;2.0 л / 144 л.с. / Бензин;вариатор;передний;белый;2016;85 200 км;1 183 000 ₽
2168;2020-11-25;Great Wall Hover H3 I;great_wall;hoverh3;2.0 л / 122 л.с. / Бензин;механика;полный;серебристый;2012;225 225 км;390 000 ₽
2169;2020-11-25;Kia Rio III Рестайлинг;kia;rio;1.4 л / 107 л.с. / Бензин;автомат;передний;чёрный;2016;96 518 км;580 000 ₽
2170;2020-11-25;Nissan Qashqai II;nissan;qashqai;1.2 л / 115 л.с. / Бензин;вариатор;передний;синий;2019;25 600 км;1 290 000 ₽
2171;2020-11-25;Peugeot 308 I;peugeot;308;1.6 л / 120 л.с. / Бензин;автомат;передний;красный;2008;93 300 км;309 000 ₽
2172;2020-11-25;Opel Mokka I;opel;mokka;1.8 л / 140 л.с. / Бензин;автомат;полный;серебристый;2014;123 500 км;
2173;2020-11-25;Chevrolet Express II;chevrolet;express;5.3 л / 314 л.с. / Бензин;автомат;полный;чёрный;2012;102 000 км;2 599 000 ₽
2174;2020-11-25;Kia Sportage III;kia;sportage;2.0 л / 136 л.с. / Дизель;автомат;полный;коричневый;2011;124 000 км;845 000 ₽
2175;2020-11-25;Nissan Qashqai II;nissan;qashqai;2.0 л / 144 л.с. / Бензин;механика;передний;серый;2014;62 000 км;1 029 000 ₽
2176;2020-11-25;Ford Galaxy II;ford;galaxy;1.8 л / 125 л.с. / Дизель;механика;передний;золотистый;2007;134 000 км;549 000 ₽
2177;2020-11-25;Daewoo Matiz I Рестайлинг;daewoo;matiz;0.8 л / 52 л.с. / Бензин;механика;передний;синий;2011;130 000 км;130 000 ₽
2178;2020-11-25;Toyota Camry VII (XV50) Рестайлинг 2;toyota;camry;2.5 л / 181 л.с. / Бензин;автомат;передний;серый;2018;60 134 км;1 698 000 ₽
2179;2020-11-25;Mitsubishi ASX I;mitsubishi;asx;1.8 л / 140 л.с. / Бензин;вариатор;передний;голубой;2011;105 000 км;719 000 ₽
2180;2020-11-25;Ford Focus III;ford;focus;1.6 л / 125 л.с. / Бензин;робот;передний;красный;2014;106 000 км;540 000 ₽
2181;2020-11-25;Renault Kaptur I;renault;kaptur;2.0 л / 143 л.с. / Бензин;автомат;полный;серый;2019;15 153 км;1 319 000 ₽
2182;2020-11-25;Nissan Juke I;nissan;juke;1.6 л / 190 л.с. / Бензин;вариатор;полный;чёрный;2012;49 451 км;911 429 ₽
2183;2020-11-25;Great Wall Hover H3 I;great_wall;hoverh3;2.0 л / 122 л.с. / Бензин;механика;полный;чёрный;2011;111 460 км;500 000 ₽
2184;2020-11-25;BMW 5 серии  VII (G30/G31) 520i;bmw;5er;2.0 л / 184 л.с. / Бензин;автомат;задний;чёрный;2017;56 311 км;2 299 000 ₽
2185;2020-11-25;Nissan Murano II (Z51) Рестайлинг 2;nissan;murano;3.5 л / 249 л.с. / Бензин;вариатор;полный;серый;2011;153 000 км;730 000 ₽
2186;2020-11-25;Lexus RX  IV 300;lexus;rx;2.0 л / 238 л.с. / Бензин;автомат;полный;серый;2019;9 118 км;3 870 000 ₽
2187;2020-11-25;BMW 5 серии  VII (G30/G31) 530d xDrive;bmw;5er;3.0 л / 249 л.с. / Дизель;автомат;полный;чёрный;2017;68 091 км;3 428 000 ₽
2188;2020-11-25;Hyundai ix35 I;hyundai;ix35;2.0 л / 150 л.с. / Бензин;механика;полный;чёрный;2012;47 860 км;905 000 ₽
